Character_A,Character_B,Weight,Pages
"جنرل فورمین (سیمنٹ فیکٹری)","کمال",1,"400"
"جنرل فورمین (سیمنٹ فیکٹری)","گنجا فورمین",1,"400"
"جیل سپرنٹنڈنٹ","جیلر",1,"252"
"جیل سپرنٹنڈنٹ","نعیم",1,"252"
"جیلر","نعیم",1,"252"
"حامد بھائی","شیریں",1,"351"
"حامد بھائی","عذرا",1,"351"
"حامد بھائی","فرخندہ",1,"351"
"حامد بھائی","منو",1,"351"
"حسین (روشن آغا کا ملازم)","روشن آغا",3,"457 458 492"
"حسین (روشن آغا کا ملازم)","عذرا",5,"280 360 457 492 493"
"حسین (روشن آغا کا ملازم)","علی (نعیم کا بیٹا)",3,"199 283 385"
"حسین (روشن آغا کا ملازم)","عمران (ماسٹر ڈل)",1,"493"
"حسین (روشن آغا کا ملازم)","فہمیدہ (نجمی/مجھی)",3,"364 482 493"
"حسین (روشن آغا کا ملازم)","لال (ٹائم کیپر)",1,"63"
"حسین (روشن آغا کا ملازم)","محمد علی جناح",1,"283"
"حسین (روشن آغا کا ملازم)","مسعود",2,"482 484"
"حسین (روشن آغا کا ملازم)","منشی (لگان والا)",1,"457"
"حسین (روشن آغا کا ملازم)","مولانا حسین احمد مدنی",1,"283"
"حسین (روشن آغا کا ملازم)","مولانا شبیر احمد عثمانی",1,"283"
"حسین (روشن آغا کا ملازم)","مولانا شوکت علی",1,"283"
"حسین (روشن آغا کا ملازم)","مولانا محمد علی",1,"283"
"حسین (روشن آغا کا ملازم)","نعیم",5,"199 280 283 457 484"
"حسین (روشن آغا کا ملازم)","پروفیسر برمن",1,"364"
"حسین (روشن آغا کا ملازم)","پرویز",4,"457 458 492 493"
"حسین (روشن آغا کا ملازم)","ڈاکٹر محمد اقبال",1,"283"
"حسین (روشن آغا کا ملازم)","کمال",1,"482"
"خاتون (کالی عینک والی)","راجہ صاحب کرم آباد",1,"274"
"خاتون (کالی عینک والی)","روشن آغا",3,"273 274 330"
"خاتون (کالی عینک والی)","ریاض",1,"330"
"خاتون (کالی عینک والی)","عذرا",3,"4 273 330"
"خاتون (کالی عینک والی)","علی (نعیم کا بیٹا)",1,"286"
"خاتون (کالی عینک والی)","فرحت",1,"330"
"خاتون (کالی عینک والی)","لیلی (رقاصہ)",1,"330"
"خاتون (کالی عینک والی)","نعیم",2,"4 5"
"خاتون (کالی عینک والی)","پروفیسر اقبال سنگھ",1,"274"
"خاتون (کالی عینک والی)","پرویز",1,"273"
"خاتون (کالی عینک والی)","ڈاکٹر امبید کر",1,"274"
"خاتون (کالی عینک والی)","کانگریس سیکرٹری (نام نہیں دیا گیا)",2,"4 5"
"خالد","روشن آغا",2,"370 393"
"خالد","ریاض",1,"369"
"خالد","عذرا",2,"367 393"
"خالد","عمران (ماسٹر ڈل)",3,"365 366 368"
"خالد","فہمیدہ (نجمی/مجھی)",11,"20 365 366 367 368 369 370 372 393 424 435"
"خالد","مسعود",2,"424 435"
"خالد","نعیم",4,"367 368 393 435"
"خالد","پروفیسر برمن",2,"424 435"
"خالد","پرویز",5,"366 367 368 369 393"
"راجہ صاحب کرم آباد","روشن آغا",1,"274"
"راجہ صاحب کرم آباد","پروفیسر اقبال سنگھ",1,"274"
"راجہ صاحب کرم آباد","ڈاکٹر امبید کر",1,"274"
"راول (گاؤں کا لڑکا)","روشن آغا",1,"335"
"راول (گاؤں کا لڑکا)","سرخ داڑھی والا کسان",1,"289"
"راول (گاؤں کا لڑکا)","سرخ داڑھی والا گوریلا",1,"289"
"راول (گاؤں کا لڑکا)","سلیم سپروائزر",1,"287"
"راول (گاؤں کا لڑکا)","سنتوکھ سنگھ",2,"287 288"
"راول (گاؤں کا لڑکا)","عائشہ (علی کی سہیلی → بعد میں بیوی)",5,"257 259 287 335 336"
"راول (گاؤں کا لڑکا)","عائشہ کی ماں (علی کی خالہ)",1,"259"
"راول (گاؤں کا لڑکا)","علی (نعیم کا بیٹا)",11,"185 257 259 287 288 289 290 292 296 335 336"
"راول (گاؤں کا لڑکا)","لال (ٹائم کیپر)",1,"287"
"راول (گاؤں کا لڑکا)","نعیم",4,"185 186 292 296"
"راول (گاؤں کا لڑکا)","پرتاپے",1,"289"
"راول (گاؤں کا لڑکا)","گنجا علی بخش",1,"287"
"روشن آغا","ریاض",1,"330"
"روشن آغا","سر آغا خان سوم",1,"297"
"روشن آغا","سلیم سپروائزر",2,"15 201"
"روشن آغا","شیریں",1,"219"
"روشن آغا","عائشہ (علی کی سہیلی → بعد میں بیوی)",1,"335"
"روشن آغا","عذرا",31,"10 12 21 26 38 39 195 201 219 222 223 226 228 265 266 273 276 293 297 330 353 393 397 399 416 456 457 486 491 492 496"
"روشن آغا","علی (نعیم کا بیٹا)",5,"15 201 293 297 335"
"روشن آغا","عمران (ماسٹر ڈل)",1,"486"
"روشن آغا","فرحت",1,"330"
"روشن آغا","فہمیدہ (نجمی/مجھی)",4,"370 393 456 491"
"روشن آغا","لیلی (رقاصہ)",1,"330"
"روشن آغا","منشی (لگان والا)",2,"132 457"
"روشن آغا","مہندر (جیل اوورسیئر نمبر 19)",2,"197 265"
"روشن آغا","نعیم",36,"10 12 21 22 26 31 38 39 107 126 132 140 151 192 197 198 201 215 219 222 223 226 228 265 266 276 293 297 393 397 399 416 456 457 486 496"
"روشن آغا","نعیم اور عذرا کی بیٹی",2,"21 222"
"روشن آغا","نوری",1,"486"
"روشن آغا","پرنس آف ویلز",1,"226"
"روشن آغا","پروفیسر اقبال سنگھ",1,"274"
"روشن آغا","پرویز",16,"10 21 26 39 215 219 265 266 273 393 456 457 458 486 491 492"
"روشن آغا","ڈاکٹر امبید کر",1,"274"
"روشن آغا","ڈاکٹر انصاری",2,"221 222"
"روشن آغا","کانگریس سیکرٹری (نام نہیں دیا گیا)",1,"140"
"روشن پور کے بلوائی","سلیم سپروائزر",1,"380"
"روشن پور کے بلوائی","عذرا",2,"212 278"
"روشن پور کے بلوائی","علی (نعیم کا بیٹا)",1,"452"
"روشن پور کے بلوائی","نعیم",3,"112 212 278"
"ریاض","عذرا",2,"325 330"
"ریاض","عمران (ماسٹر ڈل)",1,"325"
"ریاض","فرحت",2,"325 330"
"ریاض","فہمیدہ (نجمی/مجھی)",2,"325 369"
"ریاض","لیلی (رقاصہ)",1,"330"
"ریاض","نعیم",5,"82 86 89 116 117"
"ریاض","نوری",1,"325"
"ریاض","پرویز",1,"369"
"زہرہ بیگم (لاہور بازار)","علی (نعیم کا بیٹا)",1,"343"
"زہرہ بیگم (لاہور بازار)","کمال",1,"343"
"سر آغا خان سوم","سر محمد شفیع",1,"285"
"سر آغا خان سوم","عذرا",3,"284 297 298"
"سر آغا خان سوم","علی (نعیم کا بیٹا)",2,"285 297"
"سر آغا خان سوم","محمد علی جناح",1,"285"
"سر آغا خان سوم","مولانا محمد علی",1,"285"
"سر آغا خان سوم","نعیم",3,"284 297 298"
"سر آغا خان سوم","پرنس آف ویلز",1,"298"
"سر لارنس","نعیم",1,"401"
"سر محمد شفیع","علی (نعیم کا بیٹا)",1,"285"
"سر محمد شفیع","محمد علی جناح",1,"285"
"سر محمد شفیع","مولانا محمد علی",1,"285"
"سرخ داڑھی والا کسان","سرخ داڑھی والا گوریلا",1,"289"
"سرخ داڑھی والا کسان","علی (نعیم کا بیٹا)",1,"289"
"سرخ داڑھی والا کسان","پرتاپے",1,"289"
"سرخ داڑھی والا گوریلا","علی (نعیم کا بیٹا)",1,"289"
"سرخ داڑھی والا گوریلا","مدن رائے",1,"178"
"سرخ داڑھی والا گوریلا","نعیم",1,"178"
"سرخ داڑھی والا گوریلا","پرتاپے",1,"289"
"سلیم سپروائزر","سنتوکھ سنگھ",1,"287"
"سلیم سپروائزر","عائشہ (علی کی سہیلی → بعد میں بیوی)",1,"287"
"سلیم سپروائزر","عذرا",1,"201"
"سلیم سپروائزر","علی (نعیم کا بیٹا)",5,"15 201 287 400 413"
"سلیم سپروائزر","لال (ٹائم کیپر)",1,"287"
"سلیم سپروائزر","مدن رائے",1,"161"
"سلیم سپروائزر","مسعود",1,"481"
"سلیم سپروائزر","مل کا مالک",2,"400 413"
"سلیم سپروائزر","نعیم",3,"161 201 407"
"سلیم سپروائزر","پرویز",1,"481"
"سلیم سپروائزر","چیف انجینئر (فیکٹری)",2,"400 413"
"سلیم سپروائزر","کمال",1,"400"
"سلیم سپروائزر","گنجا علی بخش",1,"287"
"سلیم سپروائزر","گنجا فورمین",2,"400 413"
"سلیم سپروائزر","گورنر بنگال",1,"161"
"سلیمان (بنٹے والا لڑکا)","عائشہ (علی کی سہیلی → بعد میں بیوی)",1,"255"
"سلیمان (بنٹے والا لڑکا)","علی (نعیم کا بیٹا)",1,"255"
"سنتوکھ سنگھ","عائشہ (علی کی سہیلی → بعد میں بیوی)",1,"287"
"سنتوکھ سنگھ","علی (نعیم کا بیٹا)",2,"287 288"
"سنتوکھ سنگھ","لال (ٹائم کیپر)",1,"287"
"سنتوکھ سنگھ","گنجا علی بخش",1,"287"
"سپاہی گروہ (بازار چھاپہ)","علی (نعیم کا بیٹا)",3,"65 341 359"
"سپاہی گروہ (بازار چھاپہ)","مہندر (جیل اوورسیئر نمبر 19)",1,"103"
"سپاہی گروہ (بازار چھاپہ)","نعیم",6,"65 67 68 69 94 103"
"شیریں","طلعت",1,"191"
"شیریں","عذرا",5,"191 193 194 219 351"
"شیریں","علی (نعیم کا بیٹا)",1,"214"
"شیریں","عمران (ماسٹر ڈل)",1,"340"
"شیریں","غیث",2,"191 214"
"شیریں","فرخندہ",1,"351"
"شیریں","منو",1,"351"
"شیریں","نعیم",2,"214 219"
"شیریں","پرویز",3,"191 214 219"
"شیلا رانی","عائشہ (علی کی سہیلی → بعد میں بیوی)",1,"390"
"شیلا رانی","عذرا",1,"170"
"شیلا رانی","علی (نعیم کا بیٹا)",2,"390 488"
"شیلا رانی","لال (ٹائم کیپر)",1,"488"
"شیلا رانی","مادھوکر",1,"146"
"شیلا رانی","مدن رائے",4,"142 143 144 146"
"شیلا رانی","نعیم",18,"141 142 143 144 146 157 158 159 164 166 167 168 169 170 171 173 174 175"
"شیلا رانی","نعیم اور عذرا کی بیٹی",1,"142"
"شیلا رانی","کمال",1,"488"
"شیلا رانی","یونین پریزیڈنٹ",1,"390"
"طلعت","عذرا",2,"191 213"
"طلعت","غیث",1,"191"
"طلعت","نعیم",1,"213"
"طلعت","پرویز",2,"191 213"
"عائشہ (علی کی سہیلی → بعد میں بیوی)","عائشہ کی ماں (علی کی خالہ)",3,"242 243 259"
"عائشہ (علی کی سہیلی → بعد میں بیوی)","عذرا",2,"464 478"
"عائشہ (علی کی سہیلی → بعد میں بیوی)","علی (نعیم کا بیٹا)",23,"241 242 243 244 255 256 257 258 259 287 335 336 356 390 442 443 444 450 462 464 477 478 479"
"عائشہ (علی کی سہیلی → بعد میں بیوی)","فضل (فیکٹری مزدور)",1,"242"
"عائشہ (علی کی سہیلی → بعد میں بیوی)","لال (ٹائم کیپر)",2,"258 287"
"عائشہ (علی کی سہیلی → بعد میں بیوی)","نعیم",8,"242 356 442 443 444 450 477 479"
"عائشہ (علی کی سہیلی → بعد میں بیوی)","گنجا علی بخش",1,"287"
"عائشہ (علی کی سہیلی → بعد میں بیوی)","گنجا فورمین",1,"384"
"عائشہ (علی کی سہیلی → بعد میں بیوی)","یونین پریزیڈنٹ",1,"390"
"عائشہ کی ماں (علی کی خالہ)","علی (نعیم کا بیٹا)",3,"242 243 259"
"عائشہ کی ماں (علی کی خالہ)","فضل (فیکٹری مزدور)",1,"242"
"عائشہ کی ماں (علی کی خالہ)","نعیم",1,"242"
"عذرا","علی (نعیم کا بیٹا)",8,"201 293 297 346 417 453 464 478"
"عذرا","عمران (ماسٹر ڈل)",4,"325 327 486 493"
"عذرا","غیث",1,"191"
"عذرا","فرحت",3,"267 325 330"
"عذرا","فرخندہ",1,"351"
"عذرا","فہمیدہ (نجمی/مجھی)",13,"325 327 332 363 367 379 393 427 428 453 456 491 493"
"عذرا","لال (ٹائم کیپر)",4,"9 203 263 267"
"عذرا","لیلی (رقاصہ)",1,"330"
"عذرا","منشی (لگان والا)",2,"346 457"
"عذرا","منو",1,"351"
"عذرا","مہندر (جیل اوورسیئر نمبر 19)",3,"263 265 267"
"عذرا","نعیم",84,"1 2 3 4 9 10 12 18 21 24 25 26 33 34 35 36 37 38 39 154 170 201 202 203 204 205 212 213 216 217 219 222 223 226 227 228 229 230 232 238 239 240 262 263 265 266 276 278 280 281 282 284 291 293 297 298 299 346 347 348 349 352 367 373 374 377 393 394 395 396 397 398 399 415 416 417 427 428 429 453 456 457 486 496"
"عذرا","نعیم اور عذرا کی بیٹی",2,"21 222"
"عذرا","نوری",2,"325 486"
"عذرا","پرنس آف ویلز",7,"226 227 230 232 240 298 332"
"عذرا","پرویز",30,"1 9 10 18 21 24 26 33 34 35 36 39 191 213 219 265 266 273 277 332 367 393 394 395 456 457 486 491 492 493"
"عذرا","ڈاکٹر انصاری",3,"222 374 378"
"عذرا","کانگریس سیکرٹری (نام نہیں دیا گیا)",5,"3 4 154 415 453"
"عذرا","کھدر پوش لیڈر (کلکتہ)",1,"230"
"عذرا","گدھے والا کمین",1,"218"
"عذرا","گورنر بنگال",3,"232 240 453"
"عذرا","ہری چند",1,"154"
"علی (نعیم کا بیٹا)","عمران (ماسٹر ڈل)",1,"249"
"علی (نعیم کا بیٹا)","غیث",1,"214"
"علی (نعیم کا بیٹا)","فضل (فیکٹری مزدور)",3,"242 337 339"
"علی (نعیم کا بیٹا)","فہمیدہ (نجمی/مجھی)",1,"453"
"علی (نعیم کا بیٹا)","لال (ٹائم کیپر)",3,"258 287 488"
