Character_A,Character_B,Weight,Pages
"خورشید جان","مرزا رسوا",18,"27 28 30 78 84 85 86 88 89 107 108 109 111 167 170 172 188 189"
"خورشید جان","مولوی صاحب",1,"84"
"خورشید جان","مہری",2,"167 170"
"خورشید جان","میاں امیر",6,"27 78 86 108 167 188"
"خورشید جان","میر صاحب",1,"86"
"خورشید جان","نواب بنّے خان",1,"189"
"خورشید جان","نواب صاحب (مشاعرہ)",3,"78 170 172"
"خورشید جان","نواب عمدة النساء بیگم",1,"172"
"خورشید جان","نواب فخر النساء کی ماما",1,"170"
"خورشید جان","نواب چھین صاحب",1,"189"
"خورشید جان","نواب چھین صاحب کی والدہ",3,"27 78 111"
"خورشید جان","پنامل جوہری",1,"111"
"خورشید جان","پیارے صاحب",4,"84 85 86 88"
"خورشید جان","کریم",1,"170"
"خورشید جان","کریمین",1,"170"
"خورشید جان","گوہر مرزا",2,"88 111"
"دلاور خان","سلار بخش",1,"191"
"دلاور خان","مرزا رسوا",11,"21 22 24 25 31 37 38 39 76 181 191"
"دلاور خان","نواب صاحب (مشاعرہ)",1,"76"
"دلاور خان","نواب فخر النساء کی ماما",1,"24"
"دلاور خان","نواب چھین صاحب",1,"191"
"دلاور خان","نواب چھین صاحب کی والدہ",3,"37 38 39"
"دلاور خان","پیر بخش",6,"21 24 25 37 38 39"
"دلاور خان","چھوٹا بھائی",1,"37"
"دلاور خان","کریم",1,"22"
"دلاور خان","کریم کی ساس",1,"22"
"دلبر حسین","مرزا رسوا",1,"64"
"دلبر حسین","نواب صاحب (مشاعرہ)",1,"64"
"دلبر حسین","نواب ملکہ کشور",1,"64"
"دلبر حسین","نواب چھین صاحب",1,"64"
"راجا شیودھیان سنگھ","سائیں (فیض علی کا نوکر)",2,"103 110"
"راجا شیودھیان سنگھ","ستارہ بھٹیارا",1,"110"
"راجا شیودھیان سنگھ","فضل علی",2,"106 107"
"راجا شیودھیان سنگھ","فیض علی",3,"103 106 110"
"راجا شیودھیان سنگھ","مرزا رسوا",7,"102 103 106 107 108 109 110"
"راجا شیودھیان سنگھ","میاں امیر",1,"108"
"راجا شیودھیان سنگھ","نصین",1,"103"
"رام دئی","مرزا رسوا",1,"23"
"رام دئی","پیر بخش",1,"23"
"رام دئی","کریم",1,"23"
"رام دئی","کریم کی جوری",1,"23"
"سائیں (فیض علی کا نوکر)","ستارہ بھٹیارا",1,"110"
"سائیں (فیض علی کا نوکر)","فیض علی",3,"103 110 119"
"سائیں (فیض علی کا نوکر)","مرزا رسوا",3,"103 110 119"
"سائیں (فیض علی کا نوکر)","مکا پاسی",1,"119"
"سائیں (فیض علی کا نوکر)","نصین",2,"103 119"
"ستارہ بھٹیارا","فیض علی",1,"110"
"ستارہ بھٹیارا","مرزا رسوا",1,"110"
"سلار بخش","مرزا رسوا",2,"191 192"
"سلار بخش","نواب صاحب (مشاعرہ)",1,"192"
"سلار بخش","نواب چھین صاحب",2,"191 192"
"سید قطب الدین","مرزا اسکندر حشمت",1,"151"
"سید قطب الدین","مرزا برجیس قدر",2,"151 155"
"سید قطب الدین","مرزا رسوا",3,"151 153 155"
"سید قطب الدین","میر صاحب",1,"153"
"سید قطب الدین","نواب ملکہ کشور",1,"151"
"سید قطب الدین","گوہر مرزا",1,"155"
"شاہ صاحب","مرزا رسوا",3,"53 54 85"
"شاہ صاحب","مہری",2,"53 54"
"شاہ صاحب","میاں امیر",2,"53 54"
"شاہ صاحب","پیارے صاحب",1,"85"
"شاہ صاحب","گوہر مرزا",2,"53 54"
"شمشیر خان","مرزا رسوا",3,"61 79 187"
"شمشیر خان","مرزا علی رضا بیگ",1,"79"
"شمشیر خان","مہری",1,"187"
"شمشیر خان","نواب بنّے خان",1,"61"
"شمشیر خان","نواب سلطان صاحب",2,"61 79"
"شمشیر خان","نواب سلطان کا چھوٹا بھائی",1,"79"
"شمشیر خان","نواب صاحب (مشاعرہ)",2,"61 79"
"شیخ صاحب","مرزا رسوا",4,"1 8 17 19"
"شیخ صاحب","منشی احمد حسن",2,"1 19"
"شیخ صاحب","نواب صاحب (مشاعرہ)",3,"8 17 19"
"شیخ صاحب","پنڈت جی",1,"19"
"علی بخش","مرزا رسوا",1,"52"
"علی بخش","مولوی صاحب",1,"52"
"علی بخش","میاں امیر",1,"52"
"علی بخش","گوہر مرزا",1,"52"
"فضل علی","فیض علی",3,"104 105 106"
"فضل علی","مرزا رسوا",4,"104 105 106 107"
"فیض علی","مرزا رسوا",14,"100 103 104 105 106 110 111 112 113 114 115 117 118 119"
"فیض علی","مرزا علی رضا بیگ",1,"113"
"فیض علی","مکا پاسی",2,"118 119"
"فیض علی","نصین",2,"103 119"
"فیض علی","نواب چھین صاحب کی والدہ",1,"111"
"فیض علی","پنامل جوہری",1,"111"
"فیض علی","گوہر مرزا",3,"111 115 117"
"محدوم بخش","مرزا رسوا",2,"66 94"
"محدوم بخش","منصف الدولہ",1,"66"
"محدوم بخش","نواب صاحب (مشاعرہ)",2,"66 94"
"مدن کی ماں","مرزا رسوا",3,"152 175 176"
"مدن کی ماں","نواب فخر النساء کی ماما",1,"152"
"مرزا اسکندر حشمت","مرزا برجیس قدر",1,"151"
"مرزا اسکندر حشمت","مرزا رسوا",1,"151"
"مرزا اسکندر حشمت","نواب ملکہ کشور",1,"151"
"مرزا برجیس قدر","مرزا رسوا",2,"151 155"
"مرزا برجیس قدر","نواب ملکہ کشور",1,"151"
"مرزا برجیس قدر","گوہر مرزا",1,"155"
"مرزا رسوا","مرزا علی رضا بیگ",3,"79 95 113"
"مرزا رسوا","مطہر احق",1,"3"
"مرزا رسوا","منشی احمد حسن",11,"1 7 12 13 14 15 16 18 19 20 195"
"مرزا رسوا","منصف الدولہ",2,"65 66"
"مرزا رسوا","منے",2,"13 164"
"مرزا رسوا","مولوی صاحب",12,"32 40 51 52 81 82 83 84 97 98 99 120"
"مرزا رسوا","مکا پاسی",3,"118 119 193"
"مرزا رسوا","مہری",10,"11 53 54 165 166 167 169 170 187 195"
"مرزا رسوا","میاں امیر",14,"12 27 40 52 53 54 63 77 78 86 108 164 167 188"
"مرزا رسوا","میاں حسنو",4,"67 68 69 70"
"مرزا رسوا","میاں سعادت",6,"46 47 48 49 82 164"
"مرزا رسوا","میاں محمد بخش",1,"164"
"مرزا رسوا","میر صاحب",5,"86 97 98 153 156"
"مرزا رسوا","نصین",3,"101 103 119"
"مرزا رسوا","نواب بنّے خان",2,"61 189"
"مرزا رسوا","نواب جعفر علی خان",1,"63"
"مرزا رسوا","نواب راشد علی",5,"46 47 48 49 168"
"مرزا رسوا","نواب سلطان صاحب",7,"59 61 62 71 79 168 169"
"مرزا رسوا","نواب سلطان کا چھوٹا بھائی",1,"79"
"مرزا رسوا","نواب صاحب (مشاعرہ)",40,"7 8 9 10 17 18 19 46 47 48 49 51 59 61 63 64 65 66 69 71 72 73 74 75 76 78 79 91 94 96 143 145 156 157 164 166 170 172 185 192"
"مرزا رسوا","نواب عمدة الخاقان بیگم",4,"41 56 57 58"
"مرزا رسوا","نواب عمدة النساء بیگم",1,"172"
"مرزا رسوا","نواب فخر النساء بیگم",1,"70"
"مرزا رسوا","نواب فخر النساء کی ماما",20,"24 32 70 71 72 91 95 141 142 150 152 159 160 170 171 173 174 184 185 194"
"مرزا رسوا","نواب محمد تقی خاں",1,"166"
"مرزا رسوا","نواب محمد تقی خاں کا صاحب زادہ",1,"166"
"مرزا رسوا","نواب ملکہ کشور",3,"64 151 165"
"مرزا رسوا","نواب چھین صاحب",12,"41 56 57 58 64 69 70 95 96 189 191 192"
"مرزا رسوا","نواب چھین صاحب کی والدہ",26,"27 33 34 35 37 38 39 46 47 48 49 65 67 68 77 78 80 87 93 96 111 141 158 162 171 184"
"مرزا رسوا","واجد علی",1,"149"
"مرزا رسوا","پنامل جوہری",1,"111"
"مرزا رسوا","پنڈت جی",5,"7 15 16 18 19"
"مرزا رسوا","پھوپھا",1,"34"
"مرزا رسوا","پھوپھی",1,"34"
"مرزا رسوا","پیارے صاحب",5,"32 84 85 86 88"
"مرزا رسوا","پیر بخش",7,"21 23 24 25 37 38 39"
"مرزا رسوا","چھوٹا بھائی",4,"26 33 35 37"
"مرزا رسوا","کریم",3,"22 23 170"
"مرزا رسوا","کریم کی جوری",1,"23"
"مرزا رسوا","کریم کی ساس",2,"22 174"
"مرزا رسوا","کریمین",3,"34 35 170"
"مرزا رسوا","گوہر مرزا",16,"40 51 52 53 54 71 83 88 111 115 117 120 154 155 168 185"
"مرزا علی رضا بیگ","نواب سلطان صاحب",1,"79"
"مرزا علی رضا بیگ","نواب سلطان کا چھوٹا بھائی",1,"79"
"مرزا علی رضا بیگ","نواب صاحب (مشاعرہ)",1,"79"
"مرزا علی رضا بیگ","نواب فخر النساء کی ماما",1,"95"
"مرزا علی رضا بیگ","نواب چھین صاحب",1,"95"
"منشی احمد حسن","منے",1,"13"
"منشی احمد حسن","مہری",1,"195"
"منشی احمد حسن","میاں امیر",1,"12"
"منشی احمد حسن","نواب صاحب (مشاعرہ)",3,"7 18 19"
"منشی احمد حسن","پنڈت جی",5,"7 15 16 18 19"
"منصف الدولہ","نواب صاحب (مشاعرہ)",2,"65 66"
"منصف الدولہ","نواب چھین صاحب کی والدہ",1,"65"
"منے","میاں امیر",1,"164"
"منے","میاں سعادت",1,"164"
"منے","میاں محمد بخش",1,"164"
"منے","نواب صاحب (مشاعرہ)",1,"164"
"مولوی صاحب","میاں امیر",2,"40 52"
"مولوی صاحب","میاں سعادت",1,"82"
"مولوی صاحب","میر صاحب",2,"97 98"
"مولوی صاحب","نواب صاحب (مشاعرہ)",1,"51"
"مولوی صاحب","نواب فخر النساء کی ماما",1,"32"
"مولوی صاحب","پیارے صاحب",2,"32 84"
"مولوی صاحب","گوہر مرزا",5,"40 51 52 83 120"
"مکا پاسی","نصین",1,"119"
"مہری","میاں امیر",3,"53 54 167"
"مہری","نواب سلطان صاحب",1,"169"
"مہری","نواب صاحب (مشاعرہ)",2,"166 170"
"مہری","نواب فخر النساء کی ماما",1,"170"
"مہری","نواب محمد تقی خاں",1,"166"
"مہری","نواب محمد تقی خاں کا صاحب زادہ",1,"166"
"مہری","نواب ملکہ کشور",1,"165"
"مہری","کریم",1,"170"
"مہری","کریمین",1,"170"
"مہری","گوہر مرزا",2,"53 54"
"میاں امیر","میاں سعادت",1,"164"
"میاں امیر","میاں محمد بخش",1,"164"
"میاں امیر","میر صاحب",1,"86"
"میاں امیر","نواب جعفر علی خان",1,"63"
"میاں امیر","نواب صاحب (مشاعرہ)",3,"63 78 164"
"میاں امیر","نواب چھین صاحب کی والدہ",3,"27 77 78"
"میاں امیر","پیارے صاحب",1,"86"
"میاں امیر","گوہر مرزا",4,"40 52 53 54"
"میاں حسنو","نواب صاحب (مشاعرہ)",1,"69"
"میاں حسنو","نواب فخر النساء بیگم",1,"70"
"میاں حسنو","نواب فخر النساء کی ماما",1,"70"
"میاں حسنو","نواب چھین صاحب",2,"69 70"
"میاں حسنو","نواب چھین صاحب کی والدہ",2,"67 68"
"میاں سعادت","میاں محمد بخش",1,"164"
"میاں سعادت","نواب راشد علی",4,"46 47 48 49"
"میاں سعادت","نواب صاحب (مشاعرہ)",5,"46 47 48 49 164"
"میاں سعادت","نواب چھین صاحب کی والدہ",4,"46 47 48 49"
"میاں محمد بخش","نواب صاحب (مشاعرہ)",1,"164"
"میر صاحب","نواب صاحب (مشاعرہ)",1,"156"
"میر صاحب","پیارے صاحب",1,"86"
"نواب بنّے خان","نواب سلطان صاحب",1,"61"
"نواب بنّے خان","نواب صاحب (مشاعرہ)",1,"61"
"نواب بنّے خان","نواب چھین صاحب",1,"189"
"نواب جعفر علی خان","نواب صاحب (مشاعرہ)",1,"63"
"نواب راشد علی","نواب سلطان صاحب",1,"168"
"نواب راشد علی","نواب صاحب (مشاعرہ)",4,"46 47 48 49"
"نواب راشد علی","نواب چھین صاحب کی والدہ",4,"46 47 48 49"
"نواب راشد علی","گوہر مرزا",1,"168"
"نواب سلطان صاحب","نواب سلطان کا چھوٹا بھائی",1,"79"
"نواب سلطان صاحب","نواب صاحب (مشاعرہ)",4,"59 61 71 79"
"نواب سلطان صاحب","نواب فخر النساء کی ماما",1,"71"
"نواب سلطان صاحب","گوہر مرزا",2,"71 168"
"نواب سلطان کا چھوٹا بھائی","نواب صاحب (مشاعرہ)",1,"79"
"نواب صاحب (مشاعرہ)","نواب عمدة النساء بیگم",1,"172"
"نواب صاحب (مشاعرہ)","نواب فخر النساء کی ماما",5,"71 72 91 170 185"
"نواب صاحب (مشاعرہ)","نواب محمد تقی خاں",1,"166"
"نواب صاحب (مشاعرہ)","نواب محمد تقی خاں کا صاحب زادہ",1,"166"
"نواب صاحب (مشاعرہ)","نواب ملکہ کشور",1,"64"
"نواب صاحب (مشاعرہ)","نواب چھین صاحب",4,"64 69 96 192"
"نواب صاحب (مشاعرہ)","نواب چھین صاحب کی والدہ",7,"46 47 48 49 65 78 96"
"نواب صاحب (مشاعرہ)","پنڈت جی",3,"7 18 19"
"نواب صاحب (مشاعرہ)","کریم",1,"170"
"نواب صاحب (مشاعرہ)","کریمین",1,"170"
"نواب صاحب (مشاعرہ)","گوہر مرزا",3,"51 71 185"
"نواب عمدة الخاقان بیگم","نواب چھین صاحب",4,"41 56 57 58"
"نواب فخر النساء بیگم","نواب فخر النساء کی ماما",1,"70"
"نواب فخر النساء بیگم","نواب چھین صاحب",1,"70"
"نواب فخر النساء کی ماما","نواب چھین صاحب",2,"70 95"
"نواب فخر النساء کی ماما","نواب چھین صاحب کی والدہ",3,"141 171 184"
"نواب فخر النساء کی ماما","پیارے صاحب",1,"32"
"نواب فخر النساء کی ماما","پیر بخش",1,"24"
"نواب فخر النساء کی ماما","کریم",1,"170"
"نواب فخر النساء کی ماما","کریم کی ساس",1,"174"
"نواب فخر النساء کی ماما","کریمین",1,"170"
"نواب فخر النساء کی ماما","گوہر مرزا",2,"71 185"
"نواب محمد تقی خاں","نواب محمد تقی خاں کا صاحب زادہ",1,"166"
"نواب ملکہ کشور","نواب چھین صاحب",1,"64"
"نواب چھین صاحب","نواب چھین صاحب کی والدہ",1,"96"
"نواب چھین صاحب کی والدہ","پنامل جوہری",1,"111"
"نواب چھین صاحب کی والدہ","پھوپھا",1,"34"
"نواب چھین صاحب کی والدہ","پھوپھی",1,"34"
"نواب چھین صاحب کی والدہ","پیر بخش",3,"37 38 39"
"نواب چھین صاحب کی والدہ","چھوٹا بھائی",3,"33 35 37"
"نواب چھین صاحب کی والدہ","کریمین",2,"34 35"
"نواب چھین صاحب کی والدہ","گوہر مرزا",1,"111"
"پنامل جوہری","گوہر مرزا",1,"111"
"پھوپھا","پھوپھی",1,"34"
"پھوپھا","کریمین",1,"34"
"پھوپھی","کریمین",1,"34"
"پیارے صاحب","گوہر مرزا",1,"88"
"پیر بخش","چھوٹا بھائی",1,"37"
"پیر بخش","کریم",1,"23"
"پیر بخش","کریم کی جوری",1,"23"
"چھوٹا بھائی","کریمین",1,"35"
"کریم","کریم کی جوری",1,"23"
"کریم","کریم کی ساس",1,"22"
"کریم","کریمین",1,"170"
