Character_A,Character_B,Weight,Pages
"انتظار حسین","شوکت تھانوی",2,"91 144"
"انتظار حسین","شوکت عثمان",2,"182 184"
"انتظار حسین","شہرت بخاری",2,"88 188"
"انتظار حسین","شہید اللہ قیصر",1,"183"
"انتظار حسین","شیخ صلاح الدین",11,"68 75 79 80 82 83 92 96 113 175 233"
"انتظار حسین","شیر محمد اختر",2,"22 91"
"انتظار حسین","صادقین",1,"187"
"انتظار حسین","صفدر میر",5,"68 109 178 179 191"
"انتظار حسین","صلاح الدین محمود",7,"94 192 200 207 208 211 231"
"انتظار حسین","ضیا جالندھری",1,"91"
"انتظار حسین","ضیاء اسلام انصاری",1,"219"
"انتظار حسین","طفیل صاحب",1,"92"
"انتظار حسین","ظفر اقبال",3,"60 233 282"
"انتظار حسین","عارف عبدالمتین",1,"53"
"انتظار حسین","عالیہ",2,"199 251"
"انتظار حسین","عبداللہ بٹ",1,"74"
"انتظار حسین","عبداللہ ملک",4,"22 33 34 289"
"انتظار حسین","عبدالمجید بھٹی",1,"286"
"انتظار حسین","عتیق اللہ شیخ",1,"154"
"انتظار حسین","عثمان علی خاں",1,"283"
"انتظار حسین","عذرا عباس",1,"215"
"انتظار حسین","عسکری",16,"22 23 27 28 31 33 34 37 38 39 51 53 101 102 110 249"
"انتظار حسین","عظیم اللہ خان",1,"211"
"انتظار حسین","علامہ علاء الدین صدیقی",1,"160"
"انتظار حسین","علی سردار جعفری",4,"31 191 220 246"
"انتظار حسین","علی شریعتی",1,"245"
"انتظار حسین","عنایت اللہ",2,"146 148"
"انتظار حسین","غازی منجم",1,"196"
"انتظار حسین","غالب احمد",1,"219"
"انتظار حسین","غلام عباس",1,"250"
"انتظار حسین","غلام محمد",3,"182 184 244"
"انتظار حسین","غلام محمد شیخ",1,"244"
"انتظار حسین","فخر الدین",2,"170 172"
"انتظار حسین","فخر زمان",1,"271"
"انتظار حسین","فراق",2,"37 55"
"انتظار حسین","فرخ نگار عزیز",1,"154"
"انتظار حسین","فرہاد زیدی",1,"177"
"انتظار حسین","فرہاد مظہر",1,"182"
"انتظار حسین","فریدہ اختر",2,"182 183"
"انتظار حسین","فریدہ حفیظ",1,"177"
"انتظار حسین","فیض احمد فیض",7,"55 73 93 102 141 187 286"
"انتظار حسین","قدرت اللہ شہاب",2,"155 207"
"انتظار حسین","قرۃ العین حیدر",2,"170 251"
"انتظار حسین","قیوم صاحب (یونیسکو)",8,"78 81 82 88 89 101 125 214"
